playerID,Season,Lg,G,AB,H,2B,3B,HR,BB,SO,HBP,SF,birthYear,Age,PA,BA,OBP,SLG,OPS,LgAvgOPS,OPS_plus_lg
fletcda02,2020,AL,49,207,66,13,0,3,20,25.0,0.0,2.0,1994.0,26.0,229.0,0.3188405797101449,0.37554585152838427,0.4251207729468599,0.8006666244752442,0.7907451109803848,101.25470437402495
fletcda02,2021,AL,157,626,164,27,3,2,31,60.0,1.0,1.0,1994.0,27.0,659.0,0.26198083067092653,0.29742033383915023,0.3242811501597444,0.6217014839988946,0.7349183852752843,84.59462934323228
fletcsc01,1983,AL,114,262,62,16,5,3,29,22.0,2.0,2.0,1958.0,25.0,295.0,0.2366412213740458,0.3152542372881356,0.3702290076335878,0.6854832449217234,0.7317255523186178,93.68037548362682
fletcsc01,1984,AL,149,456,114,13,3,3,46,46.0,8.0,2.0,1958.0,26.0,512.0,0.25,0.328125,0.31140350877192985,0.6395285087719298,0.7257779223667252,88.11628034736295
fletcsc01,1985,AL,119,301,77,8,1,2,35,47.0,0.0,1.0,1958.0,27.0,337.0,0.2558139534883721,0.3323442136498516,0.3089700996677741,0.6413143133176258,0.7365124604870259,87.07446889541428
fletcsc01,1986,AL,147,530,159,34,5,3,47,59.0,4.0,3.0,1958.0,28.0,584.0,0.3,0.3595890410958904,0.4,0.7595890410958904,0.7382206888456553,102.89457510106476
fletcsc01,1987,AL,156,588,169,28,4,5,61,66.0,5.0,2.0,1958.0,29.0,656.0,0.28741496598639454,0.35823170731707316,0.3741496598639456,0.7323813671810188,0.7633811440601725,95.93914820658574
fletcsc01,1988,AL,140,515,142,19,4,0,62,34.0,12.0,5.0,1958.0,30.0,594.0,0.2757281553398058,0.36363636363636365,0.32815533980582523,0.6917917034421889,0.7160347604129684,96.61426255943252
fletcsc01,1989,AL,142,546,138,25,2,1,64,60.0,3.0,5.0,1958.0,31.0,618.0,0.25274725274725274,0.33171521035598706,0.31135531135531136,0.6430705217112984,0.7114648042428695,90.38683542408604
fletcsc01,1990,AL,151,509,123,18,3,4,45,63.0,3.0,5.0,1958.0,32.0,562.0,0.24165029469548133,0.304270462633452,0.31237721021611004,0.616647672849562,0.7185345066065525,85.8201891739097
fletcsc01,1991,AL,90,248,51,10,1,1,17,26.0,3.0,3.0,1958.0,33.0,271.0,0.2056451612903226,0.26199261992619927,0.2661290322580645,0.5281216521842638,0.7177542687148799,73.57972988859429
fletcsc01,1992,AL,123,386,106,18,3,3,30,33.0,7.0,4.0,1958.0,34.0,427.0,0.27461139896373055,0.33489461358313816,0.3601036269430052,0.6949982405261433,0.71078619029524,97.77880465537199
fletcsc01,1993,AL,121,480,137,31,5,5,37,35.0,5.0,3.0,1958.0,35.0,525.0,0.28541666666666665,0.34095238095238095,0.40208333333333335,0.7430357142857142,0.7445844176429299,99.7920043287881
fletcsc01,1994,AL,63,185,42,9,1,3,16,14.0,2.0,0.0,1958.0,36.0,203.0,0.22702702702702704,0.2955665024630542,0.33513513513513515,0.6307016375981893,0.7844075868721965,80.40483648470239
fletcsc01,1995,AL,67,182,42,10,1,1,19,27.0,3.0,1.0,1958.0,37.0,205.0,0.23076923076923078,0.3121951219512195,0.3131868131868132,0.6253819351380328,0.774394135193937,80.757576370515
floreje02,2008,NL,90,301,77,18,1,8,15,78.0,4.0,4.0,1984.0,24.0,324.0,0.2558139534883721,0.2962962962962963,0.4019933554817276,0.6982896517780239,0.768506138502541,90.86324972480556
floreje02,2012,NL,83,277,59,12,1,6,13,59.0,1.0,3.0,1984.0,28.0,294.0,0.21299638989169675,0.24829931972789115,0.3285198555956679,0.576819175323559,0.7433550690373609,77.59672320127383
florera02,2016,NL,104,249,51,8,0,2,31,58.0,2.0,4.0,1992.0,24.0,286.0,0.20481927710843373,0.2937062937062937,0.26104417670682734,0.554750470413121,0.7523027787586992,73.74031920079574
florewi01,2014,NL,78,259,65,13,1,6,12,31.0,1.0,1.0,1991.0,23.0,273.0,0.25096525096525096,0.2857142857142857,0.3783783783783784,0.6640926640926641,0.7235201227692664,91.78634335018296
florewi01,2015,NL,137,483,127,22,0,16,19,63.0,4.0,2.0,1991.0,24.0,508.0,0.2629399585921325,0.2952755905511811,0.4078674948240166,0.7031430853751977,0.7377869528344596,95.30435346868555
florewi01,2016,NL,103,307,82,14,0,16,23,48.0,2.0,3.0,1991.0,25.0,335.0,0.2671009771986971,0.3194029850746269,0.46905537459283386,0.7884583596674608,0.7523027787586992,104.80598795187468
florewi01,2017,NL,110,336,91,17,1,18,17,54.0,3.0,6.0,1991.0,26.0,362.0,0.2708333333333333,0.30662983425414364,0.4880952380952381,0.7947250723493817,0.7808107498990416,101.78203520534768
florewi01,2018,NL,126,386,103,25,0,11,29,42.0,5.0,9.0,1991.0,27.0,429.0,0.266839378238342,0.31934731934731936,0.4170984455958549,0.7364457649431743,0.7433575999856135,99.07018707516102
florewi01,2019,NL,89,265,84,18,0,9,15,31.0,4.0,1.0,1991.0,28.0,285.0,0.3169811320754717,0.36140350877192984,0.4867924528301887,0.8481959616021185,0.7781836944417571,108.99688179801632
florewi01,2020,NL,55,198,53,11,1,12,13,36.0,1.0,1.0,1991.0,29.0,213.0,0.2676767676767677,0.3145539906103286,0.5151515151515151,0.8297055057618438,0.8083017739166947,102.64798773624304
florewi01,2021,NL,139,389,102,16,1,18,41,56.0,3.0,3.0,1991.0,30.0,436.0,0.2622107969151671,0.3348623853211009,0.4473007712082262,0.7821631565293271,0.7519923491496225,104.0121162687124
floripe01,2013,AL,134,403,89,17,0,9,33,115.0,2.0,3.0,1986.0,27.0,441.0,0.22084367245657568,0.2811791383219955,0.33002481389578164,0.6112039522177771,0.7280036006456817,83.95617160075685
flowety01,2013,AL,84,256,50,11,0,10,14,94.0,4.0,1.0,1986.0,27.0,275.0,0.1953125,0.24727272727272728,0.35546875,0.6027414772727273,0.7280036006456817,82.79374947296184
flowety01,2014,AL,127,407,98,16,1,15,25,159.0,8.0,1.0,1986.0,28.0,441.0,0.24078624078624078,0.29705215419501135,0.3955773955773956,0.6926295497724069,0.706628206823978,98.01895014713753
flowety01,2015,AL,112,331,79,12,0,9,21,104.0,6.0,1.0,1986.0,29.0,359.0,0.23867069486404835,0.29526462395543174,0.3564954682779456,0.6517600922333773,0.7358958768201682,88.56689006733608
flowety01,2016,NL,83,281,76,18,0,8,29,91.0,11.0,4.0,1986.0,30.0,325.0,0.2704626334519573,0.3569230769230769,0.4199288256227758,0.7768519025458527,0.7523027787586992,103.26319727645557
flowety01,2017,NL,99,317,89,16,0,12,31,82.0,20.0,2.0,1986.0,31.0,370.0,0.2807570977917981,0.3783783783783784,0.444794952681388,0.8231733310597664,0.7808107498990416,105.42546080035429
flowety01,2018,NL,82,251,57,9,0,8,35,76.0,9.0,1.0,1986.0,32.0,296.0,0.22709163346613545,0.34121621621621623,0.35856573705179284,0.6997819532680091,0.7433575999856135,94.13799674363352
flowety01,2019,NL,85,271,62,11,3,11,31,105.0,6.0,2.0,1986.0,33.0,310.0,0.22878228782287824,0.3193548387096774,0.4132841328413284,0.7326389715510058,0.7781836944417571,94.14730439405781
floydcl01,1994,NL,100,334,94,19,4,4,24,63.0,3.0,3.0,1972.0,22.0,364.0,0.281437125748503,0.3324175824175824,0.39820359281437123,0.7306211752319536,0.78018860351302,93.64673771728079
floydcl01,1996,NL,117,227,55,15,4,6,30,52.0,5.0,3.0,1972.0,24.0,265.0,0.2422907488986784,0.33962264150943394,0.42290748898678415,0.7625301304962181,0.7648190234465113,99.70072750806082
floydcl01,1998,NL,153,588,166,45,3,22,47,112.0,3.0,3.0,1972.0,26.0,641.0,0.282312925170068,0.3369734789391576,0.4812925170068027,0.8182659959459603,0.7566591876555356,108.14194941335606
floydcl01,1999,NL,69,251,76,19,1,11,30,47.0,2.0,2.0,1972.0,27.0,285.0,0.30278884462151395,0.37894736842105264,0.5179282868525896,0.8968756552736423,0.791109209206504,113.36938627894672
floydcl01,2000,NL,121,420,126,30,0,22,50,82.0,8.0,9.0,1972.0,28.0,487.0,0.3,0.37782340862423,0.5285714285714286,0.9063948371956585,0.8017086460017242,113.05788477098564
floydcl01,2001,NL,149,555,176,44,4,31,59,101.0,10.0,5.0,1972.0,29.0,629.0,0.3171171171171171,0.38950715421303655,0.5783783783783784,0.9678855325914149,0.7830873910742876,123.59866135293147
floydcl01,2002,NL,99,349,96,22,0,21,61,78.0,8.0,1.0,1972.0,30.0,419.0,0.27507163323782235,0.3937947494033413,0.5186246418338109,0.9124193912371521,0.7613313059607093,119.84524793523204
floydcl01,2003,NL,108,365,106,25,2,18,51,66.0,3.0,6.0,1972.0,31.0,425.0,0.29041095890410956,0.3764705882352941,0.5178082191780822,0.8942788074133763,0.775651425066748,115.29390374502566
floydcl01,2004,NL,113,396,103,26,0,18,47,103.0,11.0,3.0,1972.0,32.0,457.0,0.2601010101010101,0.3522975929978118,0.4621212121212121,0.814418805119024,0.7886054049439261,103.2732973947767
floydcl01,2005,NL,150,550,150,22,2,34,63,98.0,11.0,2.0,1972.0,33.0,626.0,0.2727272727272727,0.35782747603833864,0.5054545454545455,0.8632820214928841,0.7689117060276596,112.27323172809515
floydcl01,2006,NL,97,332,81,19,1,11,29,58.0,12.0,3.0,1972.0,34.0,376.0,0.24397590361445784,0.324468085106383,0.4066265060240964,0.7310945911304794,0.79114311498106,92.40990375653864
floydcl01,2007,NL,108,282,80,10,1,9,35,47.0,5.0,0.0,1972.0,35.0,322.0,0.28368794326241137,0.37267080745341613,0.4219858156028369,0.7946566230562531,0.7775358673365453,102.20192488075888
floydcl01,2008,AL,80,246,66,13,0,11,28,58.0,5.0,5.0,1972.0,36.0,284.0,0.2682926829268293,0.3485915492957746,0.45528455284552843,0.803876102141303,0.7577607605494875,106.08573892878475
flynndo01,1980,NL,128,443,113,9,8,0,22,20.0,0.0,3.0,1951.0,29.0,468.0,0.255079006772009,0.28846153846153844,0.3115124153498871,0.5999739538114255,0.7160239467755508,83.79244248928688
flynndo01,1981,NL,105,325,72,12,4,1,11,19.0,0.0,0.0,1951.0,30.0,336.0,0.22153846153846155,0.24702380952380953,0.2923076923076923,0.5393315018315019,0.7172787944102041,75.19133508958357
flynndo01,1982,AL,88,270,57,6,2,0,4,14.0,0.0,2.0,1951.0,31.0,276.0,0.2111111111111111,0.2210144927536232,0.24814814814814815,0.46916264090177134,0.7283273613737739,64.41645141778484
flynndo01,1983,NL,143,452,107,18,4,0,19,38.0,0.0,1.0,1951.0,32.0,472.0,0.23672566371681417,0.2669491525423729,0.2942477876106195,0.5611969401529924,0.7248345451997836,77.42414374004645
flynndo01,1984,NL,124,366,89,12,1,0,12,41.0,0.0,0.0,1951.0,33.0,378.0,0.24316939890710382,0.2671957671957672,0.2814207650273224,0.5486165322230896,0.7178654775908022,76.42330622504348
foleyto02,1984,NL,106,277,70,8,3,5,24,36.0,0.0,2.0,1959.0,25.0,303.0,0.2527075812274368,0.3102310231023102,0.3574007220216607,0.6676317451239708,0.7178654775908022,93.00234737078893
foleyto02,1985,NL,89,250,60,13,1,3,19,34.0,0.0,0.0,1959.0,26.0,269.0,0.24,0.2936802973977695,0.336,0.6296802973977695,0.7193413807090917,87.53567002875066
foleyto02,1986,NL,103,263,70,15,3,1,30,37.0,0.0,4.0,1959.0,27.0,297.0,0.2661596958174905,0.3367003367003367,0.3574144486692015,0.6941147853695382,0.7254674313605938,95.67828345756962
foleyto02,1987,NL,106,280,82,18,3,5,11,40.0,1.0,0.0,1959.0,28.0,292.0,0.29285714285714287,0.3219178082191781,0.43214285714285716,0.7540606653620352,0.7594056184430802,99.2961662448583
foleyto02,1988,NL,127,377,100,21,3,5,30,49.0,1.0,3.0,1959.0,29.0,411.0,0.26525198938992045,0.31873479318734793,0.376657824933687,0.6953926181210349,0.6985073497903327,99.55408748809404
foleyto02,1989,NL,122,375,86,19,2,7,45,53.0,3.0,4.0,1959.0,30.0,427.0,0.22933333333333333,0.31381733021077285,0.3466666666666667,0.6604839968774395,0.7028529546987781,93.97186032468248
foleyto02,1993,NL,86,194,49,11,1,3,11,26.0,0.0,4.0,1959.0,34.0,209.0,0.25257731958762886,0.28708133971291866,0.36597938144329895,0.6530607211562176,0.7518668464339506,86.85856069510669
foliti01,1980,NL,127,495,131,22,0,3,19,23.0,6.0,7.0,1950.0,30.0,527.0,0.26464646464646463,0.29601518026565465,0.32727272727272727,0.6232879075383819,0.7160239467755508,87.04847237934091
foliti01,1981,NL,86,316,78,12,2,0,17,10.0,1.0,3.0,1950.0,31.0,337.0,0.2468354430379747,0.28486646884273,0.2974683544303797,0.5823348232731097,0.7172787944102041,81.1866777341362
foliti01,1982,AL,150,480,121,14,2,3,14,22.0,2.0,6.0,1950.0,32.0,502.0,0.2520833333333333,0.2729083665338645,0.30833333333333335,0.5812416998671979,0.7283273613737739,79.80500674461241
foliti01,1983,AL,88,330,83,10,0,2,5,18.0,1.0,2.0,1950.0,33.0,338.0,0.2515151515151515,0.26331360946745563,0.3,0.5633136094674556,0.7317255523186178,76.98427473012039
fontemi01,2007,NL,86,234,65,12,4,3,22,43.0,0.0,3.0,1980.0,27.0,259.0,0.2777777777777778,0.3359073359073359,0.4017094017094017,0.7376167376167376,0.7775358673365453,94.86594363079983
fontemi01,2008,NL,119,243,74,22,1,9,34,51.0,3.0,1.0,1980.0,28.0,281.0,0.3045267489711934,0.39501779359430605,0.51440329218107,0.909421085775376,0.768506138502541,118.33621622690123
fontemi01,2009,NL,135,377,89,22,2,9,35,83.0,2.0,5.0,1980.0,29.0,419.0,0.23607427055702918,0.30071599045346065,0.376657824933687,0.6773738153871476,0.7600641164075329,89.1206150592632
fontemi01,2010,NL,103,240,68,13,3,1,15,41.0,3.0,2.0,1980.0,30.0,260.0,0.2833333333333333,0.33076923076923076,0.375,0.7057692307692307,0.7457673180159473,94.6366532455286
fontemi01,2011,NL,85,220,50,15,3,4,25,48.0,1.0,4.0,1980.0,31.0,250.0,0.22727272727272727,0.304,0.37727272727272726,0.6812727272727273,0.7330934827455214,92.93122136637754
fonvich01,1995,NL,102,320,89,6,1,0,23,42.0,1.0,0.0,1971.0,24.0,344.0,0.278125,0.32848837209302323,0.303125,0.6316133720930233,0.7699160157069899,82.03665844163956
fonvich01,1996,NL,103,201,41,4,1,0,17,31.0,0.0,0.0,1971.0,25.0,218.0,0.20398009950248755,0.26605504587155965,0.23383084577114427,0.4998858916427039,0.7648190234465113,65.36002326276657
footeba01,1980,NL,63,202,48,13,1,6,13,18.0,0.0,1.0,1952.0,28.0,216.0,0.2376237623762376,0.2824074074074074,0.400990099009901,0.6833975064173083,0.7160239467755508,95.4433869837499
fordcu01,1986,NL,85,214,53,15,2,2,23,29.0,0.0,2.0,1960.0,26.0,239.0,0.24766355140186916,0.3179916317991632,0.3644859813084112,0.6824776131075744,0.7254674313605938,94.07419046057062
fordcu01,1987,NL,89,228,65,9,5,3,14,32.0,1.0,3.0,1960.0,27.0,246.0,0.2850877192982456,0.3252032520325203,0.40789473684210525,0.7330979888746256,0.7594056184430802,96.53576047772863
fordda01,1980,AL,65,226,63,11,0,7,19,45.0,2.0,1.0,1952.0,28.0,248.0,0.27876106194690264,0.3387096774193548,0.42035398230088494,0.7590636597202398,0.7257252406938731,104.59380729192931
fordda01,1981,AL,97,375,104,14,1,15,23,71.0,5.0,1.0,1952.0,29.0,404.0,0.2773333333333333,0.32673267326732675,0.44,0.7667326732673267,0.7005829703054524,109.44209405104912
fordda01,1982,AL,123,421,99,21,3,10,23,71.0,4.0,3.0,1952.0,30.0,451.0,0.23515439429928742,0.2793791574279379,0.37054631828978624,0.6499254757177242,0.7283273613737739,89.23535077576
fordda01,1983,AL,103,407,114,30,4,9,29,55.0,3.0,6.0,1952.0,31.0,445.0,0.2800982800982801,0.32808988764044944,0.4398034398034398,0.7678933274438893,0.7317255523186178,104.94280608496815
fordle01,2004,AL,154,569,170,31,4,15,67,75.0,13.0,7.0,1976.0,28.0,656.0,0.29876977152899825,0.38109756097560976,0.44639718804920914,0.8274947490248189,0.773352882778262,107.00092641434952
fordle01,2005,AL,147,522,138,30,4,7,45,85.0,16.0,5.0,1976.0,29.0,588.0,0.26436781609195403,0.33843537414965985,0.3773946360153257,0.7158300101649855,0.760442076179711,94.13340379074675
fordle01,2006,AL,104,234,53,6,1,4,16,43.0,4.0,0.0,1976.0,30.0,254.0,0.2264957264957265,0.2874015748031496,0.31196581196581197,0.5993673867689615,0.7807351492598766,76.76961737115991
fordybr01,1999,AL,105,333,99,25,1,9,21,48.0,3.0,2.0,1970.0,29.0,359.0,0.2972972972972973,0.3426183844011142,0.4594594594594595,0.8020778438605737,0.7848942335294288,102.18928991921312
fordybr01,2000,AL,93,302,91,18,1,14,17,50.0,4.0,5.0,1970.0,30.0,328.0,0.30132450331125826,0.34146341463414637,0.5066225165562914,0.8480859311904378,0.7945661656237024,106.73572169093364
fordybr01,2001,AL,95,292,61,18,0,5,21,56.0,3.0,1.0,1970.0,31.0,317.0,0.2089041095890411,0.26813880126182965,0.3219178082191781,0.5900566094810078,0.7656584802685902,77.06524836948428
fordybr01,2003,AL,108,348,95,12,2,6,19,44.0,1.0,2.0,1970.0,33.0,370.0,0.27298850574712646,0.3108108108108108,0.3706896551724138,0.6815004659832247,0.7609898566796944,89.55447434696526
forsylo01,2012,NL,91,315,86,13,3,6,28,57.0,6.0,1.0,1987.0,25.0,350.0,0.273015873015873,0.34285714285714286,0.3904761904761905,0.7333333333333334,0.7433550690373609,98.65182385626218
forsylo01,2013,NL,75,220,47,6,1,6,19,54.0,2.0,1.0,1987.0,26.0,242.0,0.21363636363636362,0.2809917355371901,0.33181818181818185,0.6128099173553719,0.7284124714272917,84.1295202091472
forsylo01,2014,AL,110,301,67,12,1,6,25,71.0,4.0,4.0,1987.0,27.0,334.0,0.22259136212624583,0.2874251497005988,0.3289036544850498,0.6163288041856486,0.706628206823978,87.22108716206073
forsylo01,2015,AL,153,540,152,33,2,17,55,111.0,14.0,6.0,1987.0,28.0,615.0,0.2814814814814815,0.359349593495935,0.4444444444444444,0.8037940379403794,0.7358958768201682,109.22659893320798
forsylo01,2016,AL,127,511,135,24,4,20,46,127.0,8.0,2.0,1987.0,29.0,567.0,0.26418786692759294,0.3333333333333333,0.44422700587084146,0.7775603392041748,0.7482574784283111,103.91614673032245
forsylo01,2017,NL,119,361,81,19,0,6,69,109.0,4.0,5.0,1987.0,30.0,439.0,0.22437673130193905,0.35079726651480636,0.3268698060941828,0.6776670726089892,0.7808107498990416,86.79018221721603
forsylo01,2018,AL,50,178,46,6,0,0,24,40.0,3.0,0.0,1987.0,31.0,205.0,0.25842696629213485,0.35609756097560974,0.29213483146067415,0.6482323924362838,0.7340886900182475,88.3043699284034
forsylo01,2018,NL,70,193,40,10,0,2,17,43.0,0.0,1.0,1987.0,31.0,211.0,0.20725388601036268,0.27014218009478674,0.29015544041450775,0.5602976205092944,0.7433575999856135,75.37390086818755
forsylo01,2019,AL,101,317,72,17,1,7,44,100.0,3.0,2.0,1987.0,32.0,366.0,0.22712933753943218,0.3251366120218579,0.35331230283911674,0.6784489148609747,0.7710615936279408,87.9889389469897
fostege01,1980,NL,144,528,144,21,5,25,75,99.0,1.0,4.0,1948.0,32.0,608.0,0.2727272727272727,0.3618421052631579,0.4734848484848485,0.8353269537480064,0.7160239467755508,116.66187388141265
